association,choicematrix,clozeassociation,code,formulaV2,imageclozeassociation,mcq,plaintext,shorttext,sortlist
0.8,0.0,0.0,0.5412844036697247,1.0,0.0,0.7366548042704626,1.0,1.0,0.0
0.7368421052631579,0.0,0.0,0.5384615384615384,1.0,0.0,0.5087209302325582,1.0,0.25,0.0
0.0,0.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
0.37037037037037035,0.2,0.6,0.42124542124542125,0.0,0.5,0.37074148296593185,1.0,0.25,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.32432432432432434,1.0,1.0,0.0
0.6428571428571429,0.0,0.6,0.4870775347912525,0.0,0.5,0.5619335347432024,1.0,0.3333333333333333,0.0
0.75,0.6,0.8,0.5317725752508361,1.0,0.5,0.5307346326836582,1.0,0.16666666666666666,1.0
0.8214285714285714,0.4,0.6,0.8862559241706162,1.0,0.5,0.767616191904048,1.0,0.6666666666666666,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
0.5,0.0,0.0,0.5901639344262295,0.0,0.0,0.47093023255813954,1.0,0.6666666666666666,0.0
0.8571428571428571,0.8,0.8,0.7291666666666666,1.0,0.5,0.8350824587706147,1.0,0.6666666666666666,1.0
0.7419354838709677,0.3333333333333333,0.8,0.7018633540372671,1.0,0.5,0.670440251572327,1.0,0.5384615384615384,1.0
0.9285714285714286,0.4,0.8,0.7963636363636364,1.0,1.0,0.8653001464128843,1.0,0.5,1.0
0.7586206896551724,0.16666666666666666,0.4,0.5747422680412371,1.0,0.5,0.5764546684709067,1.0,0.2727272727272727,1.0
0.967741935483871,0.3333333333333333,0.6,0.7569832402234636,1.0,1.0,0.8364779874213837,1.0,0.6153846153846154,1.0
0.6129032258064516,0.6666666666666666,1.0,0.56282722513089,1.0,0.5,0.5220680958385876,1.0,0.15384615384615385,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
0.7857142857142857,0.4,1.0,0.6881720430107527,1.0,0.5,0.5770392749244713,1.0,0.5,0.0
0.782608695652174,0.4,0.8,0.6038338658146964,0.0,0.5,0.7015706806282722,1.0,0.5,0.0
0.9642857142857143,0.4,1.0,0.8798283261802575,0.0,1.0,0.8401206636500754,1.0,0.6666666666666666,1.0
0.0,0.0,0.0,0.96,0.0,0.0,0.9444444444444444,0.0,0.0,0.0
0.8695652173913043,0.4,1.0,0.544529262086514,0.0,1.0,0.842911877394636,1.0,0.25,0.0
0.76,0.25,0.6,0.8149779735682819,1.0,1.0,0.6818181818181818,1.0,0.3333333333333333,1.0
0.7407407407407407,0.2,0.4,0.562015503875969,1.0,1.0,0.6061452513966481,1.0,0.5,0.0
0.7857142857142857,0.6,1.0,0.5274390243902439,0.0,0.5,0.6259426847662142,1.0,0.5,1.0
0.9333333333333333,0.0,0.0,0.8604651162790697,1.0,0.0,0.8324022346368715,1.0,1.0,0.0
0.7142857142857143,0.2,0.4,0.5109489051094891,0.0,0.5,0.5279034690799397,1.0,0.3333333333333333,1.0
0.8571428571428571,0.2,0.8,0.8672985781990521,1.0,0.5,0.851963746223565,1.0,0.5,1.0
0.0,0.0,0.0,0.85,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
0.9285714285714286,0.6,1.0,0.774074074074074,1.0,0.5,0.87701317715959,1.0,1.0,1.0
0.6785714285714286,0.6,0.6,0.6832298136645962,1.0,0.5,0.7727272727272727,1.0,0.8333333333333334,0.0
0.7727272727272727,0.2,0.6,0.4223300970873786,1.0,0.5,0.6370023419203747,1.0,0.25,0.0
0.3125,0.5,0.0,0.5894736842105263,0.0,0.0,0.39183673469387753,1.0,0.0,0.0
1.0,0.5,0.8,0.8608058608058609,1.0,1.0,0.8657465495608532,1.0,0.8461538461538461,1.0
0.8571428571428571,0.2,0.6,0.5140449438202247,1.0,1.0,0.74079754601227,1.0,1.0,1.0
0.5483870967741935,0.5,1.0,0.5441595441595442,1.0,0.0,0.5823899371069182,1.0,0.38461538461538464,0.0
0.7407407407407407,0.4,0.6,0.4672897196261682,0.0,0.0,0.6368421052631579,1.0,0.5,1.0
1.0,0.6,1.0,0.9469026548672567,1.0,1.0,0.9619326500732065,1.0,0.8333333333333334,1.0
0.6451612903225806,0.3333333333333333,0.6,0.6613756613756614,1.0,0.5,0.6025,1.0,0.3076923076923077,1.0
0.8461538461538461,0.5,1.0,0.6717557251908397,0.0,0.0,0.8533333333333334,1.0,1.0,1.0
0.6785714285714286,0.2,0.6,0.5275080906148867,1.0,0.5,0.5780780780780781,1.0,0.6666666666666666,1.0
0.46153846153846156,0.6,0.2,0.7422680412371134,0.0,0.5,0.46325167037861914,1.0,0.25,0.0
0.8928571428571429,0.6,1.0,0.8313253012048193,0.0,0.5,0.5939849624060151,1.0,0.5,1.0
0.8076923076923077,0.5,0.4,0.7358490566037735,1.0,0.5,0.42830540037243947,1.0,0.0,0.0
0.8928571428571429,0.8,0.8,0.5859649122807018,1.0,0.5,0.7436281859070465,1.0,0.6666666666666666,1.0
0.9285714285714286,0.4,0.8,0.8678414096916299,1.0,1.0,0.803921568627451,1.0,0.6666666666666666,0.0
0.21739130434782608,0.2,0.0,0.40425531914893614,0.0,0.0,0.3333333333333333,1.0,0.0,0.0
0.7857142857142857,0.4,0.8,0.8181818181818182,1.0,0.5,0.677891654465593,1.0,0.8333333333333334,1.0
0.8928571428571429,0.6,0.8,0.7228070175438597,1.0,0.5,0.8380809595202399,1.0,0.8333333333333334,1.0
0.8181818181818182,0.6,1.0,0.7333333333333333,0.0,1.0,0.7556818181818182,1.0,1.0,1.0
0.0,0.0,0.0,0.8857142857142857,0.0,0.0,0.7285714285714285,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.4397163120567376,0.0,0.0,0.0
0.5,0.4,0.6,0.43333333333333335,1.0,0.5,0.56071964017991,1.0,0.16666666666666666,0.0
0.42857142857142855,0.8,0.8,0.5911949685534591,0.0,0.5,0.44591439688715956,1.0,0.0,0.0
0.9285714285714286,0.2,0.6,0.6735395189003437,1.0,0.5,0.8091216216216216,1.0,1.0,1.0
0.5862068965517241,0.5,1.0,0.4457652303120357,1.0,0.5,0.6062246278755075,1.0,0.6363636363636364,1.0
0.8214285714285714,0.4,0.8,0.6747404844290658,1.0,0.5,0.7076461769115442,1.0,0.3333333333333333,0.0
0.4666666666666667,0.0,0.0,0.7529411764705882,1.0,0.0,0.6350974930362117,1.0,0.3333333333333333,0.0
0.8928571428571429,1.0,0.8,0.8372093023255814,1.0,1.0,0.8653001464128843,1.0,0.8333333333333334,1.0
0.5185185185185185,0.0,0.6,0.6206896551724138,1.0,0.0,0.511578947368421,1.0,0.0,0.0
0.8387096774193549,0.0,0.8,0.6666666666666666,0.0,1.0,0.81875,1.0,0.6923076923076923,1.0
0.5,0.4,0.8,0.5769230769230769,0.0,0.5,0.46476761619190404,1.0,0.3333333333333333,1.0
0.68,0.25,0.6666666666666666,0.7142857142857143,1.0,0.0,0.6358792184724689,1.0,0.5,0.0
0.5,0.0,0.0,0.3050847457627119,0.0,0.0,0.3314285714285714,1.0,0.0,0.0
1.0,0.6,1.0,0.6933333333333334,0.0,0.5,0.8500749625187406,1.0,0.8333333333333334,1.0
0.7142857142857143,0.2,0.6,0.5775075987841946,0.0,0.5,0.7338235294117647,1.0,0.5,0.0
0.9545454545454546,0.2,1.0,0.8297872340425532,1.0,1.0,0.92578125,1.0,1.0,1.0
0.7142857142857143,0.2,0.6,0.6130952380952381,1.0,0.0,0.6756756756756757,1.0,0.5,1.0
0.5416666666666666,0.0,0.8,0.5063829787234042,0.0,0.0,0.7006802721088435,1.0,0.0,1.0
0.9473684210526315,0.6,1.0,0.8533333333333334,1.0,1.0,0.7782426778242678,1.0,0.5,1.0
0.7857142857142857,0.8333333333333334,0.6,0.5027777777777778,1.0,0.5,0.6190476190476191,1.0,0.6666666666666666,0.0
0.0,0.0,0.0,0.410958904109589,0.0,0.0,0.75,0.0,0.0,0.0
0.8928571428571429,0.4,0.8,0.7901234567901234,1.0,0.5,0.8545727136431784,1.0,0.5,1.0
0.8888888888888888,0.8,1.0,0.8131868131868132,1.0,1.0,0.97,1.0,1.0,1.0
0.9285714285714286,0.4,0.8,0.9095022624434389,1.0,0.5,0.8597285067873304,1.0,1.0,1.0
0.8928571428571429,0.4,1.0,0.881578947368421,1.0,0.5,0.7756024096385542,1.0,0.8333333333333334,1.0
0.9259259259259259,0.4,1.0,0.486646884272997,1.0,1.0,0.8702791461412152,1.0,0.25,1.0
0.5357142857142857,0.8,0.8,0.45110410094637227,0.0,0.5,0.44377811094452774,1.0,0.16666666666666666,1.0
0.6,0.0,0.0,0.6933333333333334,0.0,0.0,0.6346863468634686,1.0,0.6666666666666666,0.0
0.6428571428571429,0.2,0.8,0.4810810810810811,0.0,1.0,0.7136431784107946,1.0,0.6666666666666666,0.0
0.6470588235294118,0.4,0.6,0.5895196506550219,0.0,0.0,0.5805555555555556,1.0,0.3333333333333333,0.0
0.7857142857142857,0.8,0.4,0.5116279069767442,1.0,0.0,0.6910197869101978,1.0,0.3333333333333333,1.0
0.6206896551724138,0.3333333333333333,0.4,0.38444924406047515,0.0,0.5,0.516914749661705,1.0,0.18181818181818182,0.0
0.8214285714285714,0.6,1.0,0.6835016835016835,1.0,0.5,0.7218155197657394,1.0,0.5,1.0
0.75,0.8,1.0,0.6655052264808362,1.0,0.5,0.6096096096096096,1.0,0.3333333333333333,1.0
0.9285714285714286,0.8,1.0,0.743801652892562,1.0,1.0,0.8591117917304747,1.0,0.3333333333333333,1.0
0.0,0.25,1.0,0.7450980392156863,0.0,0.0,0.7399103139013453,0.0,0.5,0.0
0.68,0.4,0.4,0.41379310344827586,1.0,0.0,0.6311787072243346,1.0,0.5,0.0
0.7857142857142857,0.4,0.6,0.632258064516129,1.0,0.5,0.5607613469985359,1.0,0.6666666666666666,0.0
0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6216216216216216,0.0,0.0,0.8,0.0,0.0,0.0
0.5,0.0,0.0,0.5,1.0,0.0,0.4562043795620438,1.0,0.0,0.0
0.6875,0.2,0.6,0.6347305389221557,0.0,1.0,0.5121951219512195,1.0,0.0,0.0
0.9230769230769231,0.25,1.0,0.696551724137931,1.0,0.0,0.8176470588235294,1.0,0.6666666666666666,1.0
0.32142857142857145,0.2,0.4,0.24216524216524216,0.0,0.0,0.30547112462006076,1.0,0.0,0.0
0.7037037037037037,0.2,0.6,0.4232209737827715,0.0,0.0,0.748,1.0,0.0,1.0
0.9285714285714286,0.2,1.0,0.8761061946902655,0.0,1.0,0.896551724137931,1.0,0.8333333333333334,1.0
0.631578947368421,0.0,0.0,0.512396694214876,0.0,0.0,0.4089068825910931,1.0,0.5,0.0
0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.6326530612244898,0.0,0.0,0.0
0.6785714285714286,0.0,0.6,0.4294573643410853,0.0,0.0,0.6126656848306333,1.0,0.16666666666666666,0.0
0.7857142857142857,0.2,0.4,0.6985815602836879,1.0,0.5,0.6911544227886057,1.0,0.6666666666666666,0.0
0.6153846153846154,0.4,0.75,0.4659400544959128,1.0,0.5,0.656,1.0,0.5,0.0
0.0,0.5,0.0,0.92,0.0,0.0,0.8428571428571429,0.0,0.0,0.0
0.5,0.8,0.6,0.35919540229885055,1.0,0.0,0.5838235294117647,1.0,0.16666666666666666,0.0
0.7916666666666666,0.75,1.0,0.584375,1.0,1.0,0.8173719376391982,1.0,0.75,0.0
0.47368421052631576,0.0,0.0,0.43137254901960786,0.0,0.0,0.44534412955465585,1.0,0.5,0.0
0.7307692307692307,0.0,0.8,0.612565445026178,1.0,1.0,0.6560283687943262,1.0,1.0,1.0
0.8,0.3333333333333333,0.6,0.6945244956772334,1.0,1.0,0.7167325428194994,1.0,0.46153846153846156,0.0
0.8928571428571429,0.6,0.6,0.6392961876832844,1.0,0.5,0.7668621700879765,1.0,0.6666666666666666,1.0
0.3333333333333333,0.0,0.0,0.2920962199312715,0.0,0.5,0.5983050847457627,1.0,0.5,0.0
0.8571428571428571,0.8,0.8,0.5878962536023055,0.0,0.5,0.7437774524158126,1.0,0.3333333333333333,1.0
0.6956521739130435,0.6,0.8,0.5625,0.0,0.0,0.6666666666666666,1.0,0.0,0.0
0.7419354838709677,0.6666666666666666,0.6,0.4427350427350427,1.0,0.5,0.6415094339622641,1.0,0.6153846153846154,1.0
0.7857142857142857,0.2,0.8,0.5862068965517241,1.0,0.5,0.6802413273001509,1.0,0.16666666666666666,0.0
0.8076923076923077,0.0,0.8,0.6802030456852792,1.0,1.0,0.6072727272727273,1.0,0.5,1.0
0.7142857142857143,0.4,0.8,0.6904761904761905,1.0,0.0,0.7235649546827795,1.0,0.3333333333333333,1.0
0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.4,0.0,0.0,0.0
0.967741935483871,0.5,0.6,0.722397476340694,1.0,1.0,0.8130489335006273,1.0,0.5384615384615384,1.0
0.8214285714285714,0.8,0.6,0.7392996108949417,1.0,1.0,0.6623586429725363,1.0,0.6666666666666666,1.0
0.8709677419354839,0.5,1.0,0.5969773299748111,1.0,0.5,0.73375,1.0,0.3076923076923077,1.0
0.2,0.0,0.0,0.5454545454545454,0.0,0.0,0.28502415458937197,1.0,0.0,0.0
0.8709677419354839,0.16666666666666666,0.6,0.6454293628808865,1.0,1.0,0.6566037735849056,1.0,0.6153846153846154,1.0
1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6161616161616161,1.0,1.0,1.0
0.8636363636363636,0.4,0.8,0.7923497267759563,1.0,0.0,0.7275747508305648,1.0,0.5,0.0
0.8214285714285714,0.6,0.8,0.7538461538461538,1.0,0.5,0.7451274362818591,1.0,0.6666666666666666,1.0
0.5714285714285714,0.0,0.4,0.39577836411609496,1.0,0.5,0.5441176470588235,1.0,0.3333333333333333,0.0
0.9285714285714286,0.4,0.8,0.8693693693693694,1.0,1.0,0.8295625942684767,1.0,1.0,1.0
0.9285714285714286,0.0,1.0,0.6923076923076923,1.0,0.5,0.775112443778111,1.0,1.0,1.0
0.4,0.25,0.4,0.6283783783783784,0.0,0.5,0.5880952380952381,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.8135593220338984,0.0,0.0,0.7368421052631579,0.0,0.0,0.0
0.29411764705882354,0.0,0.6,0.5073891625615764,0.0,0.0,0.4352517985611511,1.0,0.0,0.0
0.75,0.2,0.8,0.6428571428571429,0.0,0.5,0.6536731634182908,1.0,0.6666666666666666,0.0
0.8214285714285714,0.2,0.8,0.9116279069767442,1.0,1.0,0.7984962406015037,1.0,1.0,1.0
0.46153846153846156,0.5,0.6,0.5963636363636363,0.0,1.0,0.502283105022831,1.0,0.4,1.0
0.9642857142857143,0.8,0.6,0.5925925925925926,1.0,0.5,0.7496339677891655,1.0,0.5,1.0
0.7333333333333333,0.0,0.0,0.796875,1.0,0.0,0.800711743772242,1.0,1.0,0.0
0.8,0.6666666666666666,0.6,0.8093525179856115,1.0,0.5,0.7622107969151671,1.0,0.8461538461538461,0.0
0.24,0.2,1.0,0.64,0.0,0.0,0.36261682242990656,1.0,0.0,0.0
0.8571428571428571,0.6,1.0,0.6204620462046204,1.0,1.0,0.7767145135566188,1.0,0.6666666666666666,0.0
0.8148148148148148,0.0,0.4,0.5503355704697986,0.0,0.5,0.672,1.0,0.5,0.0
0.4230769230769231,0.0,0.0,0.3836477987421384,0.0,0.0,0.3007518796992481,1.0,0.0,0.0
0.9285714285714286,0.2,1.0,0.8808510638297873,1.0,0.5,0.7994143484626647,1.0,0.8333333333333334,1.0
0.7741935483870968,0.3333333333333333,0.6,0.6256830601092896,0.0,0.5,0.7157232704402515,1.0,0.46153846153846156,1.0
0.5714285714285714,0.6,0.8,0.7269076305220884,0.0,0.5,0.5421686746987951,1.0,0.5,0.0
0.5,0.0,0.0,0.2193877551020408,1.0,0.0,0.4111111111111111,1.0,0.0,0.0
0.6521739130434783,0.2,0.4,0.5474137931034483,0.0,0.5,0.5702479338842975,1.0,0.0,0.0
0.75,0.2,0.8,0.6360424028268551,0.0,0.5,0.6404833836858006,1.0,0.6666666666666666,0.0
0.8571428571428571,0.2,1.0,0.6643835616438356,1.0,0.5,0.7155824508320726,1.0,0.3333333333333333,0.0
0.9642857142857143,0.6,1.0,0.7916666666666666,0.0,0.0,0.8567119155354449,1.0,0.5,1.0
0.5,0.3333333333333333,0.4,0.4945054945054945,0.0,1.0,0.6822429906542056,0.0,0.0,0.0
1.0,0.75,1.0,0.9420289855072463,0.0,0.0,0.875,1.0,0.0,0.0
0.6666666666666666,0.0,0.0,0.6533333333333333,1.0,0.0,0.6272401433691757,1.0,1.0,0.0
0.8214285714285714,0.6,1.0,0.7007299270072993,1.0,0.5,0.7232796486090776,1.0,0.8333333333333334,1.0
0.7142857142857143,0.4,1.0,0.6858974358974359,1.0,0.5,0.579185520361991,1.0,0.8333333333333334,1.0
0.7058823529411765,0.2,0.4,0.5966850828729282,0.0,0.0,0.6755162241887905,1.0,0.0,0.0
0.8214285714285714,0.4,0.2,0.44234800838574423,1.0,0.5,0.7256371814092953,1.0,0.3333333333333333,1.0
0.8064516129032258,0.8333333333333334,0.6,0.6444444444444445,1.0,1.0,0.6675031367628608,1.0,0.38461538461538464,1.0
0.6785714285714286,0.4,0.6,0.5544871794871795,1.0,0.5,0.6078431372549019,1.0,0.16666666666666666,0.0
0.6071428571428571,0.0,0.2,0.5935251798561151,1.0,0.0,0.5582706766917294,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
0.9285714285714286,0.8,0.6,0.7983193277310925,1.0,0.5,0.8515742128935532,1.0,0.8333333333333334,1.0
0.7857142857142857,0.0,0.4,0.448692152917505,1.0,0.5,0.6735294117647059,1.0,0.3333333333333333,0.0
0.5789473684210527,0.0,0.0,0.4583333333333333,1.0,0.0,0.36477987421383645,1.0,0.0,0.0
0.6296296296296297,0.8,0.4,0.746606334841629,1.0,0.0,0.6526315789473685,1.0,0.25,0.0
0.9333333333333333,0.0,0.0,0.875,1.0,0.0,0.9252669039145908,1.0,0.6666666666666666,0.0
0.9333333333333333,0.3333333333333333,0.6,0.6526610644257703,1.0,1.0,0.7966537966537967,1.0,0.46153846153846156,1.0
0.6785714285714286,0.2,0.4,0.6436781609195402,1.0,0.5,0.5454545454545454,1.0,0.16666666666666666,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.46774193548387094,0.0,0.0,0.0
0.6666666666666666,0.0,0.0,0.6875,0.0,0.0,0.7333333333333333,1.0,1.0,0.0
1.0,0.6,1.0,0.9684684684684685,1.0,0.5,0.918552036199095,1.0,0.8333333333333334,1.0
0.6428571428571429,0.0,0.2,0.44590643274853803,0.0,0.0,0.5703648548026806,1.0,0.16666666666666666,1.0
0.6785714285714286,0.4,0.8,0.5555555555555556,1.0,0.5,0.5982008995502249,1.0,0.3333333333333333,0.0
0.7096774193548387,0.6666666666666666,0.6,0.5549597855227882,0.0,0.0,0.5987421383647799,1.0,0.46153846153846156,0.0
0.48148148148148145,0.0,0.8,0.5204081632653061,0.0,0.5,0.598,1.0,0.0,1.0
0.8928571428571429,0.2,1.0,0.8695652173913043,1.0,0.5,0.7796101949025487,1.0,0.8333333333333334,1.0
0.9285714285714286,0.2,1.0,0.5434782608695652,1.0,0.0,0.7691154422788605,1.0,0.8333333333333334,0.0
0.25,0.2,0.6,0.3250883392226148,0.0,0.0,0.2857142857142857,1.0,0.16666666666666666,0.0
0.39285714285714285,0.2,0.4,0.5214521452145214,1.0,0.0,0.5233785822021116,1.0,0.8333333333333334,0.0
0.8064516129032258,0.16666666666666666,0.6,0.5392156862745098,1.0,1.0,0.6145181476846058,1.0,0.5384615384615384,1.0
0.5714285714285714,0.0,0.8,0.47191011235955055,0.0,0.5,0.47584187408491946,1.0,0.3333333333333333,0.0
0.5652173913043478,0.0,0.0,0.5435897435897435,0.0,0.0,0.6133909287257019,0.0,0.42857142857142855,1.0
0.5,0.0,0.4,0.4271523178807947,0.0,0.0,0.4834123222748815,1.0,0.0,0.0
0.8666666666666667,0.0,0.0,0.8260869565217391,1.0,0.0,0.6796657381615598,1.0,0.6666666666666666,0.0
0.9642857142857143,0.4,1.0,0.8244897959183674,0.0,0.5,0.7330316742081447,1.0,1.0,1.0
0.5294117647058824,0.5,0.4,0.7397260273972602,0.0,1.0,0.5809248554913294,1.0,0.0,0.0
0.8709677419354839,0.5,0.8,0.7977941176470589,1.0,1.0,0.7182389937106918,1.0,0.5384615384615384,1.0
0.48148148148148145,0.4,0.8,0.5077519379844961,0.0,0.5,0.46,1.0,0.0,0.0
0.2962962962962963,0.0,0.2,0.391812865497076,0.0,0.0,0.3282442748091603,1.0,0.0,0.0
0.6666666666666666,0.5,0.5,0.631578947368421,0.0,0.0,0.75,0.0,0.0,0.0
0.8214285714285714,0.4,0.6,0.7709090909090909,1.0,0.5,0.6017569546120058,1.0,1.0,1.0
0.6428571428571429,0.0,0.4,0.7450331125827815,0.0,0.5,0.6821589205397302,1.0,0.16666666666666666,0.0
0.5294117647058824,0.4,0.2,0.34234234234234234,0.0,0.5,0.6145552560646901,1.0,0.0,0.0
0.6785714285714286,0.2,0.6,0.6789297658862876,0.0,0.5,0.5897435897435898,1.0,0.8333333333333334,1.0
0.4,0.0,0.0,0.5263157894736842,1.0,0.0,0.44285714285714284,1.0,0.0,0.0
0.7857142857142857,0.4,1.0,0.6743295019157088,1.0,0.5,0.6689303904923599,1.0,0.3333333333333333,1.0
0.8571428571428571,0.8,0.8,0.7519083969465649,1.0,0.5,0.7286356821589205,1.0,0.6666666666666666,1.0
0.8571428571428571,0.4,1.0,0.8487394957983193,1.0,0.5,0.8708708708708709,1.0,0.6666666666666666,1.0
0.8928571428571429,0.2,1.0,0.7283018867924528,1.0,0.5,0.815592203898051,1.0,0.8333333333333334,1.0
0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.6,0.0,0.0,0.0
0.8333333333333334,0.6666666666666666,0.8,0.7571428571428571,1.0,0.5,0.7782101167315175,1.0,0.7692307692307693,1.0
0.6086956521739131,0.4,0.8,0.4591439688715953,0.0,0.0,0.5192697768762677,1.0,0.25,0.0
0.6666666666666666,0.25,0.6,0.5405405405405406,0.0,1.0,0.5577889447236181,0.0,0.0,0.0
0.9642857142857143,0.6,0.8,0.9330357142857143,1.0,0.5,0.8144796380090498,1.0,1.0,1.0
0.7222222222222222,0.0,0.0,0.7676767676767676,1.0,0.0,0.5555555555555556,1.0,0.25,0.0
0.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.7464788732394366,0.0,0.0,0.0
0.8571428571428571,0.6,0.4,0.6282467532467533,1.0,0.5,0.6440804169769173,1.0,0.5,0.0
0.5555555555555556,0.0,0.6,0.29838709677419356,1.0,0.5,0.5234113712374582,1.0,0.4,0.0
0.8214285714285714,0.2,1.0,0.7491525423728813,1.0,0.5,0.6998535871156661,1.0,0.5,1.0
0.6071428571428571,0.0,0.0,0.4094488188976378,1.0,0.5,0.46875,1.0,0.0,1.0
0.75,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0
0.8214285714285714,0.8,0.8,0.8860759493670886,1.0,0.5,0.8627450980392157,1.0,1.0,1.0
0.6086956521739131,0.2,0.8,0.42191780821917807,0.0,0.5,0.7125506072874493,1.0,0.0,1.0
0.7037037037037037,0.2,0.8,0.5977443609022557,1.0,0.5,0.6122840690978887,1.0,0.0,1.0
0.6785714285714286,0.6,0.6,0.757201646090535,1.0,0.5,0.638680659670165,1.0,0.5,1.0
0.5,0.25,0.0,0.3466666666666667,0.0,0.0,0.4858490566037736,0.0,0.0,0.0
0.3,0.0,0.0,0.26373626373626374,0.0,0.0,0.38372093023255816,1.0,0.0,0.0
0.0,0.5,1.0,0.7802197802197802,0.0,0.0,0.6410256410256411,0.0,0.0,0.0
0.9130434782608695,0.6,1.0,0.5421245421245421,1.0,1.0,0.7893864013266998,1.0,0.75,1.0
0.0,0.0,0.0,0.5945945945945946,0.0,0.0,0.4,0.0,0.0,0.0
0.4090909090909091,0.0,0.0,0.37272727272727274,0.0,0.0,0.2516778523489933,1.0,0.0,0.0
0.5294117647058824,0.4,0.0,0.46715328467153283,1.0,1.0,0.6057692307692307,1.0,1.0,1.0
0.2631578947368421,0.0,0.0,0.22641509433962265,1.0,0.0,0.2867647058823529,1.0,0.0,0.0
0.88,0.75,1.0,0.8871794871794871,1.0,0.5,0.7891891891891892,1.0,1.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
0.8214285714285714,0.0,1.0,0.6324503311258278,1.0,1.0,0.6266866566716641,1.0,0.5,1.0
0.75,0.2,0.6,0.5067264573991032,0.0,1.0,0.6280834914611005,1.0,0.5,1.0
0.967741935483871,0.6666666666666666,0.8,0.8293650793650794,1.0,0.5,0.8088050314465409,1.0,0.6923076923076923,1.0
0.6071428571428571,0.0,0.4,0.7107142857142857,1.0,1.0,0.5498489425981873,1.0,0.6666666666666666,1.0
0.5714285714285714,0.8,0.4,0.6423841059602649,0.0,0.5,0.6221889055472264,1.0,0.5,0.0
0.5925925925925926,0.0,0.4,0.6162790697674418,1.0,0.5,0.648,1.0,0.25,0.0
0.8,0.8,0.6,0.7724137931034483,1.0,0.5,0.7496635262449529,1.0,0.7272727272727273,1.0
0.8571428571428571,0.4,1.0,0.6666666666666666,1.0,1.0,0.780380673499268,1.0,1.0,1.0
0.9285714285714286,0.6,0.8,0.8373983739837398,1.0,0.5,0.7662141779788839,1.0,0.3333333333333333,1.0
1.0,0.25,1.0,0.8682170542635659,0.0,0.0,0.8387096774193549,1.0,0.0,1.0
0.6875,0.0,1.0,0.725,0.0,0.0,0.5625,1.0,0.5,0.0
0.5,0.0,0.0,0.6944444444444444,1.0,0.0,0.4834123222748815,1.0,0.25,0.0
1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
0.4444444444444444,0.0,0.2,0.33976833976833976,1.0,0.5,0.42572741194486985,1.0,0.5,1.0
0.7692307692307693,0.0,0.2,0.6388888888888888,0.0,1.0,0.712280701754386,1.0,0.0,0.0
1.0,1.0,1.0,0.625,1.0,0.5,0.8450980392156863,1.0,0.75,1.0
0.5,0.6,0.4,0.4555984555984556,0.0,0.5,0.35467980295566504,1.0,0.16666666666666666,0.0
0.2631578947368421,0.0,0.0,0.32,0.0,0.0,0.42038216560509556,1.0,0.0,0.0
0.7857142857142857,0.2,0.8,0.6732673267326733,1.0,0.5,0.713855421686747,1.0,0.8333333333333334,1.0
0.0,0.5,0.0,0.9803921568627451,0.0,0.0,0.9857142857142858,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0
0.5714285714285714,0.2,0.8,0.5060728744939271,1.0,0.0,0.6806596701649176,1.0,0.5,1.0
0.8571428571428571,0.4,1.0,0.7622377622377622,0.0,0.0,0.726998491704374,1.0,0.3333333333333333,0.0
0.5,0.25,0.6,0.38181818181818183,0.0,1.0,0.6129032258064516,0.0,0.0,0.0
0.8181818181818182,0.0,0.0,0.35294117647058826,1.0,0.0,0.6923076923076923,1.0,1.0,0.0
0.5625,0.2,0.4,0.4539877300613497,0.0,0.0,0.5905511811023622,1.0,0.0,1.0
